                  * c:\users\hp\esim-workspace\opamp\opamp.cir
                  Transient Analysis  Thu Apr 04 11:15:24  2024
--------------------------------------------------------------------------------
Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
339	3.594256e-03	-6.02882e-09	-4.68545e-02	-1.56904e-03	
340	3.602773e-03	-2.88306e-09	-4.68562e-02	-1.56901e-03	
341	3.611306e-03	1.986411e-09	-4.68577e-02	-1.56896e-03	
342	3.619208e-03	5.431893e-09	-4.68592e-02	-1.56893e-03	
343	3.627696e-03	5.804363e-09	-4.68608e-02	-1.56889e-03	
344	3.636157e-03	2.593087e-09	-4.68624e-02	-1.56885e-03	

Index   time            l1#branch       v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	3.644629e-03	-2.25072e-09	-4.68639e-02	-1.56881e-03	
346	3.652691e-03	-5.68637e-09	-4.68654e-02	-1.56878e-03	
347	3.661262e-03	-5.90103e-09	-4.68669e-02	-1.56873e-03	
348	3.669707e-03	-2.56744e-09	-4.68685e-02	-1.56870e-03	
349	3.678155e-03	2.270287e-09	-4.68700e-02	-1.56866e-03	
350	3.686211e-03	5.600817e-09	-4.68714e-02	-1.56863e-03	
351	3.694708e-03	5.672738e-09	-4.68729e-02	-1.56858e-03	
